id,name,rating,room,type-of-room,beds,number-of-baths,shared-bath,host-id,host-name,neighbourhood-group,neighbourhood,latitude,longitude,room-type,price,minimum-nights,number-of-reviews,last-review,reviews-per-month,calculated-host-listings-count,availability-365,number-of-reviews-ltm,license
35938901,Loft in Madrid,4.97,1,Bedroom,1,1,0,107879635,Javier,Centro,Palacio,40.41187,-3.70978,Entire home/apt,100,3,124,5/12/2023,2.28,3,0,50,NA
34705197,Guest suite in Madrid,5,2,Bedroom,2,1,0,3986140,Fernando,Retiro,Niño Jesús,40.40982,-3.67497,Entire home/apt,100,3,6,3/8/2022,0.12,2,24,0,NA
34077814,Rental unit in Madrid,4.88,1,Bedroom,2,1,0,4179422,Sergio,Centro,Embajadores,40.40921,-3.70041,Entire home/apt,100,2,16,14/10/2023,0.29,1,122,4,NA
33825328,Rental unit in Madrid,4.95,1,Bedroom,2,1,0,5251436,David,Centro,Cortes,40.41456,-3.70282,Entire home/apt,100,2,204,11/12/2023,3.62,2,327,69,NA
32513575,Rental unit in Madrid,4.8,1,Bedroom,1,1,1,244303091,Oscar,San Blas - Canillejas,Hellín,40.42966,-3.61647,Private room,100,1,5,23/10/2023,0.9,1,365,5,NA
31229045,Rental unit in Madrid,4.8,2,Bedroom,2,1,0,32743572,Carles,Tetuán,Almenara,40.466,-3.69556,Entire home/apt,100,3,135,3/12/2023,2.38,1,271,42,VT-12418
29386807,Rental unit in Madrid,4.77,1,Bedroom,3,1,0,58180200,Apartamentos Ifema S.L.,Hortaleza,Pinar del Rey,40.47766,-3.6464,Entire home/apt,100,3,43,6/12/2023,0.69,11,29,9,VT-10801
28961403,Rental unit in Madrid,4.79,2,Bedroom,4,2,0,1732442,Anouk,Centro,Sol,40.41427,-3.70505,Entire home/apt,100,3,89,26/11/2023,1.41,5,345,29,NA
28297360,Rental unit in Madrid,4.67,1,Studio,1,1,0,213671081,Penta,Centro,Sol,40.41684,-3.70867,Entire home/apt,100,3,178,10/12/2023,2.81,4,159,38,NA
28130734,Hostel in Madrid Center,4.29,1,Bedroom,1,1,0,211991262,Hostal Las Fuentes,Centro,Sol,40.41735,-3.70858,Hotel room,100,1,7,28/5/2021,0.15,13,298,0,NA
27819112,Rental unit in Madrid,4.48,2,Bedroom,3,1,0,99018982,Juan Y Bea,Centro,Palacio,40.41281,-3.70879,Entire home/apt,100,1,44,20/11/2023,0.71,56,311,25,VT-9568
27067534,Hostel in Madrid,4.28,1,Bedroom,1,1,0,200964141,Hostal,Centro,Embajadores,40.41262,-3.70075,Hotel room,100,1,25,3/1/2023,0.39,8,139,1,NA
26386760,Rental unit in Madrid,4.23,2,Bedroom,4,1,0,392790154,Apartamentos Temporales,Arganzuela,Palos de Moguer,40.4037,-3.69774,Entire home/apt,100,7,30,3/11/2022,0.48,39,134,0,VT-407
25183815,Rental unit in Madrid,4.88,3,Bedroom,4,1,0,3178117,Clara,Centro,Embajadores,40.41221,-3.70705,Entire home/apt,100,2,154,30/11/2023,2.29,3,145,52,VT-10252
25103082,Rental unit in Madrid,4.93,1,Bedroom,2,1,0,189760319,Carmen,Moncloa - Aravaca,Argüelles,40.42147,-3.71813,Entire home/apt,100,14,61,16/11/2023,0.91,1,187,8,VT-4822
24640533,Rental unit in Madrid,4.88,2,Bedroom,3,2,0,8631882,Proarquinsa,Arganzuela,Acacias,40.40501,-3.7062,Entire home/apt,100,3,50,30/10/2023,0.76,5,4,7,VT-3335
23991007,Rental unit in Madrid,4.87,1,Studio,1,1,0,27461835,Pamela,Centro,Embajadores,40.40957,-3.70401,Entire home/apt,100,3,87,7/12/2023,1.33,1,144,25,VT-9001
23288641,Rental unit in Madrid,4.9,3,Bedroom,4,1,0,3178117,Clara,Centro,Palacio,40.40912,-3.71025,Entire home/apt,100,2,182,28/11/2023,2.58,3,141,55,VT-8880
22648222,Rental unit in Madrid,4.86,2,Bedroom,2,1,0,166786807,Carlos,Centro,Justicia,40.42133,-3.69886,Entire home/apt,100,2,108,2/1/2020,1.51,1,0,0,VT-6800
21827899,Rental unit in Madrid,4.95,2,Bedroom,2,1,0,96204145,Antonio,Centro,Palacio,40.41204,-3.70806,Entire home/apt,100,2,424,7/12/2023,5.81,3,0,93,NA
21389483,Rental unit in Madrid,4.92,1,Bedroom,3,1,0,17608059,Cristina,Retiro,Jerónimos,40.40789,-3.68814,Entire home/apt,100,1,579,12/12/2023,7.78,3,236,111,NA
21246929,Loft in Madrid,4.63,1,Bedroom,2,1,0,39758265,Ego,San Blas - Canillejas,Simancas,40.43889,-3.63051,Entire home/apt,100,4,24,7/10/2023,0.34,4,168,7,NA
20042196,Loft in Madrid,4.85,1,Bedroom,1,1,0,142370857,Luismi,Centro,Universidad,40.422417,-3.704944,Entire home/apt,100,2,216,1/12/2023,2.79,1,0,70,VT5671
19922980,Rental unit in Madrid,4.62,1,Bedroom,2,1,0,141132718,L. Felipe,Centro,Universidad,40.42288,-3.70539,Entire home/apt,100,1,53,15/11/2023,0.71,1,282,1,VT-10009
19168256,Condo in Madrid,4.83,2,Bedroom,8,1,0,3797913,Rocio,Ciudad Lineal,Concepción,40.44212,-3.64493,Entire home/apt,100,3,63,10/12/2023,0.82,7,341,26,VT7923
19033719,Condo in Madrid,4.71,1,Bedroom,3,1,0,21608505,Regina,Centro,Palacio,40.41307,-3.70918,Entire home/apt,100,2,400,3/12/2023,5.06,1,54,69,VT-6934
18453184,Rental unit in Madrid,4.75,1,Bedroom,3,1,0,28047841,Alberto,Moncloa - Aravaca,Valdezarza,40.45767,-3.71146,Entire home/apt,100,1,82,8/12/2023,1.02,2,0,15,NA
17913606,Rental unit in Madrid,4.69,1,Bedroom,1,1,0,723539,Eloisa,Centro,Embajadores,40.40722,-3.69945,Entire home/apt,100,3,52,26/8/2023,0.64,9,18,16,VT-
16872465,Rental unit in Madrid,4.96,1,Bedroom,NA,1,0,16698769,Miguel Angel,Centro,Sol,40.41536,-3.70458,Entire home/apt,100,2,473,14/12/2023,5.82,2,96,95,VT-4962
16768927,Rental unit in Madrid,4.75,3,Bedroom,3,1,0,73197739,Raquel,Usera,Moscardó,40.39461,-3.70485,Entire home/apt,100,28,197,16/11/2023,2.35,2,130,10,VT6013
15823039,Serviced apartment in Madrid,4.83,1,Bedroom,1,1,0,19814690,Alicia,Arganzuela,Imperial,40.41025,-3.71852,Entire home/apt,100,2,48,1/3/2020,0.58,3,0,0,NA
15649818,Rental unit in Madrid,4.79,1,Bedroom,1,1,0,42566468,Anitarentsahouse,Chamartín,Prosperidad,40.44396,-3.66836,Entire home/apt,100,10,43,28/10/2023,0.54,2,74,3,NA
13772944,Rental unit in Madrid,4.93,2,Bedroom,3,2,0,59577568,Gema,Centro,Universidad,40.42958,-3.70586,Entire home/apt,100,180,27,6/6/2023,0.3,2,207,2,NA
13653047,Rental unit in Madrid,4.74,2,Bedroom,3,1,0,1303366,Felix,Centro,Embajadores,40.40699,-3.70133,Entire home/apt,100,3,47,6/11/2023,0.84,2,0,18,NA
13278583,Loft in Madrid,5,1,Studio,1,1,0,5012713,Janette,Centro,Embajadores,40.40966,-3.70898,Entire home/apt,100,30,6,18/6/2023,0.07,12,357,2,NA
11439210,Rental unit in Madrid,3.43,1,Bedroom,1,1,0,392790154,Apartamentos Temporales,Retiro,Adelfas,40.40205,-3.66798,Entire home/apt,100,7,7,20/10/2023,0.08,39,211,2,NA
11439080,Rental unit in Madrid,4.08,1,Bedroom,1,1,0,392790154,Apartamentos Temporales,Retiro,Adelfas,40.40256,-3.66835,Entire home/apt,100,7,12,20/11/2023,0.18,39,217,5,NA
11431731,Rental unit in Madrid,4.02,1,Bedroom,1,1,0,392790154,Apartamentos Temporales,Retiro,Adelfas,40.40216,-3.66815,Entire home/apt,100,7,42,4/5/2023,0.65,39,188,2,NA
9880365,Rental unit in Madrid,4.64,3,Bedroom,4,1,0,36542167,Antonio,Centro,Palacio,40.41272,-3.70909,Entire home/apt,100,2,87,3/1/2019,0.9,1,0,0,NA
9721363,Rental unit in Madrid,4.85,2,Bedroom,3,1,0,5950981,Raúl,Centro,Embajadores,40.41428,-3.7039,Entire home/apt,100,28,178,19/11/2023,1.84,7,132,6,VT-0000
9477197,Rental unit in Madrid,4.87,1,Bedroom,1,1,0,168241843,Marta Y Arturo,Centro,Palacio,40.41153,-3.70978,Entire home/apt,100,2,245,14/11/2023,2.5,30,332,39,NA
9127476,Condo in Madrid,4.63,1,Bedroom,2,1,0,47548107,Petty,Centro,Cortes,40.41197,-3.69708,Entire home/apt,100,4,144,1/10/2023,1.5,1,81,12,NA
8731253,Rental unit in Madrid,4.87,1,Bedroom,2,1,0,927713,Elizabeth,Retiro,Ibiza,40.41812,-3.67749,Entire home/apt,100,14,110,14/11/2023,1.12,8,160,9,NA
7359580,Rental unit in Madrid,4.71,2,Bedroom,2,1,0,2207264,Jesús,Centro,Palacio,40.41478,-3.7111,Entire home/apt,100,28,95,19/11/2023,0.93,2,210,8,NA
7013090,Condo in Madrid,4.62,1,Bedroom,1,1,0,36718869,Marisol,Tetuán,Castillejos,40.45915,-3.69322,Entire home/apt,100,4,13,23/10/2023,0.74,2,365,9,NA
5431622,Home in Madrid,5,1,Bedroom,1,1,0,12186814,Alexandra,Chamartín,Nueva España,40.46611,-3.68246,Private room,100,3,19,13/11/2023,1.05,2,344,11,NA
4483457,Rental unit in Madrid,4.8,2,Bedroom,2,1,0,23262474,Patricia,Tetuán,Cuatro Caminos,40.44944,-3.70206,Entire home/apt,100,2,84,8/12/2023,0.77,1,88,30,NA
4344855,Rental unit in Madrid,4.86,1,Bedroom,1,1,0,16228295,Brian,Centro,Embajadores,40.4100882,-3.707478,Entire home/apt,100,2,21,11/12/2023,3.01,1,122,21,NA
3722238,Rental unit in Madrid,4.54,2,Bedroom,2,1,0,3039427,Antonio,Chamartín,Castilla,40.4716,-3.67378,Entire home/apt,100,5,133,3/12/2023,1.17,1,345,14,VT-2116
3517921,Rental unit in Madrid,4.7,1,Bedroom,4,1,0,14077633,David,Centro,Universidad,40.4219,-3.70332,Entire home/apt,100,2,304,13/12/2023,2.68,2,0,68,NA
2064355,Rental unit in Madrid,4.89,1,Bedroom,3,1,0,10561681,Almat,Centro,Sol,40.41976,-3.70146,Entire home/apt,100,5,18,26/11/2023,0.19,19,347,15,NA
1750838,Rental unit in Madrid,4.81,1,Bedroom,1,1,0,9210324,Álvaro,Centro,Embajadores,40.41014,-3.70096,Entire home/apt,100,3,182,23/10/2023,1.55,1,240,10,NA
1273055,Rental unit in Madrid,4.85,2,Bedroom,2,1,0,6928584,Rocio,Centro,Universidad,40.42703,-3.7041,Entire home/apt,100,17,13,16/12/2018,0.1,1,0,0,NA
1092967,Loft in Madrid,4.58,1,Bedroom,1,1,0,993166,Joan,Centro,Embajadores,40.40842417,-3.705641127,Entire home/apt,100,31,95,20/11/2023,0.87,1,126,8,NA
748627,Rental unit in Madrid,5,1,Bedroom,2,1,0,3802511,Angeles,Centro,Embajadores,40.40678,-3.69915,Entire home/apt,100,2,3,30/11/2023,0.02,1,356,2,NA
708275,Loft in Madrid,3.6,1,Studio,2,1,0,2785251,Susana,Chamartín,El Viso,40.44374,-3.68161,Entire home/apt,100,240,7,30/6/2022,0.05,2,364,0,NA
53805632,Rental unit in Madrid,4.57,1,Bedroom,1,2,0,430264712,Emilio,Centro,Palacio,40.41312,-3.71299,Entire home/apt,99,1,14,2/9/2023,0.59,52,341,7,NA
53521006,Rental unit in Madrid,4.84,2,Bedroom,3,1,0,25190991,Fernando,Centro,Universidad,40.42159,-3.70633,Entire home/apt,99,1,134,9/12/2023,5.43,3,91,68,NA
53318510,Condo in Madrid,4.63,2,Bedroom,4,1,0,324853128,Patricia,Arganzuela,Imperial,40.41231,-3.71914,Entire home/apt,99,14,32,14/7/2023,1.46,1,143,9,NA
53304206,Rental unit in Madrid,4.7,1,Bedroom,1,1,0,18717127,Jose Pablo,Chamberí,Almagro,40.42742,-3.6946,Entire home/apt,99,1,47,1/12/2023,1.89,8,186,26,AM1384
53270156,Rental unit in Madrid,4.68,2,Bedroom,3,1,0,431130932,Daniel,Arganzuela,Palos de Moguer,40.40537,-3.69522,Entire home/apt,99,1,28,7/8/2023,1.11,1,342,4,NA
53212114,Rental unit in Madrid,4.91,1,Bedroom,1,2,0,168241843,Marta Y Arturo,San Blas - Canillejas,Simancas,40.43595,-3.62404,Entire home/apt,99,30,11,24/9/2023,0.49,30,358,6,NA
52404696,Rental unit in Madrid,4.84,1,Bedroom,2,1,0,424173099,Victoria,Chamartín,Prosperidad,40.4399,-3.67515,Entire home/apt,99,1,19,30/9/2023,0.71,1,320,6,NA
52315133,Rental unit in Madrid,4.66,1,Bedroom,1,1,0,248621680,Andrea,Centro,Universidad,40.4228,-3.70824,Entire home/apt,99,1,38,13/11/2023,1.75,9,347,24,VT REGISTRADA
52121204,Hotel in Madrid,4.58,1,Bedroom,1,1,0,421981682,Rafal,Centro,Cortes,40.410427,-3.694636,Private room,99,1,291,4/12/2023,10.75,2,337,37,NA
51757206,Rental unit in Madrid,4.86,2,Bedroom,3,1,0,419288308,Eduardo,Tetuán,Cuatro Caminos,40.45390066,-3.699822741,Entire home/apt,99,2,102,4/12/2023,3.7,1,0,44,NA
50891816,Serviced apartment in Madrid,4.86,1,Bedroom,3,1,0,411485309,Pablo,Chamberí,Rios Rosas,40.44036,-3.70034,Entire home/apt,99,2,86,13/11/2023,3.04,4,197,15,VT-1811
50664229,Rental unit in Madrid,4.64,2,Bedroom,2,1,0,409384869,Maria,Salamanca,Goya,40.4246,-3.67172,Entire home/apt,99,2,45,5/11/2023,1.5,1,22,17,VT-6499
50204892,Rental unit in Madrid,4,1,Bedroom,3,1,0,6774354,Sandra & Carlos,Carabanchel,Comillas,40.38975,-3.7133,Entire home/apt,99,5,13,22/11/2023,0.46,2,358,8,NA
50147850,Rental unit in Madrid,4.54,2,Bedroom,2,1,0,391292134,Pedro,Usera,San Fermín,40.37221,-3.69424,Entire home/apt,99,3,99,4/12/2023,3.29,3,351,40,NA
49835382,Condo in Madrid,4.7,1,Bedroom,1,1,0,401899886,Marbase Desarrollos SL,Hortaleza,Valdefuentes,40.48536,-3.67218,Entire home/apt,99,1,27,31/7/2023,0.87,1,273,9,NA
49203160,Condo in Madrid,4.85,1,Bedroom,2,1,0,396894741,Enrique C,Chamberí,Vallehermoso,40.44006,-3.7103,Entire home/apt,99,3,145,6/11/2023,4.92,1,0,62,NA
48290903,Rental unit in Madrid,4.64,1,Bedroom,1,1,0,129000409,Olala Homes,Puente de Vallecas,San Diego,40.3975,-3.6698,Entire home/apt,99,1,25,29/6/2023,0.88,42,356,7,NA
48079837,Rental unit in Madrid,4.67,1,Bedroom,1,1,0,387669835,Isabel,Centro,Cortes,40.41372,-3.69803,Entire home/apt,99,4,8,24/9/2023,0.26,1,0,6,NA
47280434,Rental unit in Madrid,4.79,1,Bedroom,2,1,0,47554470,Arnaldo,Centro,Palacio,40.41504,-3.70988,Entire home/apt,99,1,387,6/12/2023,10.78,12,333,129,NA
46540480,Rental unit in Madrid,4.45,2,Bedroom,4,2,0,311973495,Carlos,Centro,Universidad,40.42242,-3.70748,Entire home/apt,99,3,163,2/12/2023,4.6,7,123,63,NA
45130706,Serviced apartment in Madrid,4.56,1,Bedroom,2,1,0,216310014,Aparthotel G3,Tetuán,Castillejos,40.45795,-3.69822,Entire home/apt,99,2,9,6/9/2023,0.23,18,326,5,NA
45076397,Serviced apartment in Madrid,4.64,1,Bedroom,1,1,0,216310014,Aparthotel G3,Tetuán,Castillejos,40.45755,-3.69869,Entire home/apt,99,2,44,23/10/2023,1.13,18,326,32,NA
45076395,Serviced apartment in Madrid,4.25,1,Bedroom,1,1,0,216310014,Aparthotel G3,Tetuán,Castillejos,40.45805,-3.69991,Entire home/apt,99,2,8,29/1/2023,0.2,18,326,1,NA
43762273,Rental unit in Madrid,4.87,1,Studio,2,1,0,12027564,Begoña,Centro,Cortes,40.41134,-3.69547,Entire home/apt,99,2,158,12/12/2023,3.89,25,0,67,NA
43429870,Rental unit in Madrid,4.56,1,Bedroom,2,1,0,346159684,Dani Y Elena,Centro,Embajadores,40.41095,-3.69686,Entire home/apt,99,1,125,10/12/2023,2.86,1,354,32,NA
42385371,Rental unit in Madrid,4.37,1,Bedroom,1,1,0,337212535,Dario,Chamberí,Trafalgar,40.43448,-3.70358,Entire home/apt,99,1,46,28/11/2023,1,1,164,16,NA
41773095,Rental unit in Madrid,4.87,1,Bedroom,1,1,0,63236146,Ana,Centro,Universidad,40.42072,-3.70555,Private room,99,1,150,10/12/2023,3.2,1,0,46,NA
41689995,Rental unit in Madrid,4.83,3,Bedroom,4,1,0,327878378,Mart,Retiro,Pacífico,40.40437325,-3.674866647,Entire home/apt,99,14,6,10/11/2023,0.13,2,180,4,NA
41583398,Rental unit in Madrid,4.72,2,Bedroom,2,1,0,53535785,I Love Madrid,Centro,Embajadores,40.41113,-3.70724,Entire home/apt,99,4,243,10/12/2023,5.13,4,42,75,NA
40165365,Rental unit in Madrid,4.89,1,Bedroom,1,1,0,43940819,Diego,Centro,Cortes,40.41451,-3.6974,Entire home/apt,99,1,65,3/12/2023,1.33,2,0,40,NA
39459173,Rental unit in Madrid,4.94,1,Bedroom,2,1,0,52306837,Sherry,Carabanchel,San Isidro,40.39806,-3.72177,Entire home/apt,99,2,17,14/8/2020,0.34,4,0,0,NA
39219282,Rental unit in Madrid,5,2,Bedroom,4,2,0,300948112,Ariel,Carabanchel,San Isidro,40.39867,-3.71811,Entire home/apt,99,2,11,25/2/2020,0.22,1,0,0,NA
35643562,Rental unit in Madrid,4.68,2,Bedroom,3,1,0,267746346,Joaquin,Ciudad Lineal,Ventas,40.43037,-3.65364,Entire home/apt,99,5,61,1/12/2023,1.14,1,0,15,VT-1772
35160022,Rental unit in Madrid,4.86,2,Bedroom,2,1,0,171127993,Katia,Ciudad Lineal,San Pascual,40.43976,-3.65068,Entire home/apt,99,2,36,24/9/2023,0.7,2,0,5,NA
34707071,Rental unit in Madrid,4.45,1,Bedroom,2,1,0,105708985,Rafael,Centro,Cortes,40.41448655,-3.700321246,Entire home/apt,99,4,147,26/11/2023,2.71,25,346,50,NA
34285181,Rental unit in Madrid,4.97,1,Bedroom,2,1,0,165467697,Wave Autumn Vine,Centro,Universidad,40.42183,-3.70397,Entire home/apt,99,2,183,25/11/2023,3.26,4,149,72,NA
33635495,Rental unit in Madrid,4.57,1,Bedroom,1,1,0,253474412,Lazenda,Centro,Embajadores,40.41097,-3.70175,Entire home/apt,99,1,92,29/8/2023,1.62,1,79,20,VT-11273
33474590,Rental unit in Madrid,4.49,2,Bedroom,4,1,0,4508810,Patricia,Centro,Universidad,40.42795,-3.70681,Entire home/apt,99,2,41,10/12/2023,1.06,2,347,19,Exempt
33259628,Rental unit in Madrid,4.51,1,Bedroom,2,1,0,105708985,Rafael,Centro,Cortes,40.41511,-3.70212,Entire home/apt,99,4,197,27/11/2023,3.46,25,287,52,NA
32959556,Rental unit in Madrid,4.89,1,Studio,1,1,0,91791604,Leira,Centro,Palacio,40.41292,-3.71026,Entire home/apt,99,5,75,1/11/2023,1.3,1,238,21,NA
32402933,Rental unit in Madrid,4.8,1,Bedroom,2,1,0,129000409,Olala Homes,Puente de Vallecas,Numancia,40.39529,-3.66083,Entire home/apt,99,1,39,10/12/2023,0.67,42,0,8,VT – 10774
30030814,Rental unit in Madrid,4.75,1,Bedroom,1,1,0,225707678,Alejandro,Centro,Palacio,40.42258,-3.71128,Entire home/apt,99,1,135,14/11/2022,2.2,1,27,0,VT-5517
29451872,Condo in Madrid,4.28,1,Studio,2,1,0,48033079,Aloha,Salamanca,Lista,40.43271,-3.67311,Entire home/apt,99,1,53,24/11/2023,0.85,22,167,21,NA
28425383,Hostel in Madrid,4.77,1,Bedroom,1,1,0,214233051,Pedro Luis,Centro,Cortes,40.41573,-3.70075,Private room,99,1,13,10/9/2023,0.39,4,347,2,NA
27111785,Guest suite in Las Rozas,5,1,Bedroom,2,1,0,165467697,Wave Autumn Vine,Centro,Universidad,40.42078,-3.70433,Private room,99,1,3,20/8/2023,0.05,4,0,1,NA
27067242,Hostel in Madrid,4.33,1,Bedroom,1,1,0,200964141,Hostal,Centro,Embajadores,40.41295,-3.70085,Hotel room,99,1,97,22/4/2022,1.55,8,151,0,NA
25411643,Rental unit in Madrid,4.25,2,Bedroom,2,1,0,43063704,Tom,Centro,Palacio,40.40978,-3.7136,Entire home/apt,99,3,35,25/11/2023,0.54,4,0,8,VT-2637
24463484,Rental unit in Madrid,4.21,1,Bedroom,1,1,0,13203132,Beatriz,Centro,Justicia,40.42094,-3.70029,Entire home/apt,99,20,118,3/12/2023,1.74,7,329,16,NA
24451365,Rental unit in Madrid,4.77,1,Studio,2,1,0,184670198,Miguel Angel,Centro,Justicia,40.42366,-3.70055,Entire home/apt,99,90,13,6/9/2022,0.19,2,365,0,NA
21944800,Rental unit in Madrid,4.86,1,Bedroom,4,1,0,157287119,Gemma,Centro,Palacio,40.41153336,-3.715321064,Entire home/apt,99,2,197,12/12/2023,2.69,2,231,62,VT-5737
21653361,Rental unit in Madrid,4.79,1,Bedroom,1,2,0,81423453,Tommaso,Centro,Palacio,40.41184,-3.70974,Entire home/apt,99,3,114,19/11/2023,1.56,1,329,32,NA
21496663,Rental unit in Madrid,4.95,1,Bedroom,3,1,0,17608059,Cristina,Centro,Embajadores,40.40826,-3.69291,Entire home/apt,99,1,432,13/12/2023,5.82,3,0,72,NA
21332238,Rental unit in Madrid,4.73,1,Bedroom,3,1,0,8321213,Paula,Centro,Cortes,40.41176,-3.69557,Entire home/apt,99,1,411,12/11/2023,5.49,28,238,59,NA
21096480,Rental unit in Madrid,4.68,1,Bedroom,1,1,0,36503894,Marta Y Enrique,Centro,Cortes,40.41407,-3.69893,Entire home/apt,99,1,129,29/11/2023,1.71,23,0,35,NA
19166987,Rental unit in Madrid,4.39,3,Bedroom,5,1,0,22416437,Hugo Y Silvia,Centro,Embajadores,40.41219,-3.70618,Entire home/apt,99,30,33,8/8/2023,0.48,6,0,1,NA
18093383,Rental unit in Madrid,4.96,2,Bedroom,3,1,0,109542538,Julio Víctor,Salamanca,Goya,40.42363,-3.67766,Entire home/apt,99,2,660,29/11/2023,8.13,1,49,86,VT-3306
18081887,Condo in Madrid,4.86,1,Bedroom,1,1,0,1784424,Ignacio,Centro,Universidad,40.42427,-3.70609,Entire home/apt,99,3,174,22/11/2023,2.14,2,0,42,----
17453051,Rental unit in Madrid,4.94,1,Bedroom,2,1,0,118146363,Mercedes,Centro,Palacio,40.41119,-3.70918,Entire home/apt,99,2,264,10/12/2023,3.22,1,192,76,expediente Comunidad de Madrid 643/17
16767829,Loft in Madrid,4.56,1,Studio,2,1,0,101604381,Minty Host,Centro,Palacio,40.41068,-3.71226,Entire home/apt,99,1,115,4/12/2023,1.37,1,343,18,NA
15019684,Rental unit in Madrid,4.79,1,Bedroom,2,1,0,24941970,Iñigo,Centro,Justicia,40.42194,-3.6998,Entire home/apt,99,1,345,1/12/2023,4,1,273,55,VT-4208
14579567,Loft in Madrid,4.84,1,Bedroom,2,1,0,16666103,Sergio,Centro,Embajadores,40.41236,-3.70549,Entire home/apt,99,3,303,27/11/2023,3.41,8,169,36,NA
12328273,Rental unit in Madrid,5,1,Bedroom,1,1,0,47852337,Eloína,Salamanca,Goya,40.42616,-3.67959,Entire home/apt,99,12,22,2/11/2023,0.24,1,160,3,NA
11897825,Rental unit in Madrid,4.66,2,Bedroom,3,1,0,63460047,Sonia Y Carlo,Centro,Sol,40.4168,-3.70282,Entire home/apt,99,30,58,25/7/2019,0.62,1,117,0,NA
11728046,Rental unit in Madrid,4.94,2,Bedroom,4,1,0,50273790,Eugenio,Tetuán,Castillejos,40.45816,-3.69646,Entire home/apt,99,10,282,27/11/2023,3,1,0,26,VT 4460
9471912,Rental unit in Madrid,4.61,1,Bedroom,3,1,0,47554470,Arnaldo,Arganzuela,Atocha,40.40802,-3.69243,Entire home/apt,99,1,789,3/12/2023,8.03,12,0,121,NA
7214366,Rental unit in Madrid,4.64,2,Bedroom,4,1,0,4975799,Kristian,Centro,Sol,40.41755,-3.70388,Entire home/apt,99,1,642,12/12/2023,6.25,14,332,68,NA
6037342,Rental unit in Madrid,5,1,Bedroom,NA,1,0,11025286,Tania,Centro,Cortes,40.41452,-3.69985,Private room,99,2,27,27/11/2023,1.79,1,1,17,NA
5821340,Rental unit in Madrid,4.91,2,Bedroom,3,1,0,22471045,Carlos,Arganzuela,Imperial,40.4041,-3.71624,Entire home/apt,99,5,160,10/12/2023,1.51,1,35,11,VT-2096
5567395,Rental unit in Madrid,4.86,1,Bedroom,2,1,0,28863644,Laura,Salamanca,Recoletos,40.42167,-3.68004,Entire home/apt,99,90,21,1/8/2023,0.23,1,72,4,NA
4036586,Rental unit in Madrid,4.6,1,Bedroom,3,1,1,16859206,Ursula,Centro,Palacio,40.42184,-3.71134,Private room,99,2,122,27/11/2023,1.09,7,365,13,NA
2706194,Rental unit in Madrid,4.65,2,Bedroom,2,1,0,1843216,Guillermo,Centro,Embajadores,40.40805,-3.70113,Entire home/apt,99,7,234,14/11/2023,1.99,2,327,21,VT-6288
933326,Rental unit in Madrid,4.68,2,Bedroom,3,1,0,153695733,M. Guadalupe,Arganzuela,Palos de Moguer,40.40546,-3.69213,Entire home/apt,99,2,105,5/1/2023,0.81,1,5,1,NA
709208,Rental unit in Madrid,4.81,1,Bedroom,1,1,0,3648882,Luz,Centro,Sol,40.41697,-3.70732,Entire home/apt,99,2,710,14/12/2023,5.22,1,322,72,NA
339171,Rental unit in Madrid,4.88,1,Bedroom,2,1,0,1722284,Cesar,Centro,Cortes,40.41285,-3.69553,Entire home/apt,99,3,192,25/11/2023,1.35,1,147,16,VT-6570
54101259,Rental unit in Madrid,4.5,2,Bedroom,3,1,0,45670391,Inma,Chamartín,El Viso,40.44178,-3.67961,Entire home/apt,98,30,4,31/10/2023,0.2,1,95,2,NA
53604543,Rental unit in Madrid,4.7,1,Studio,1,1,0,433441305,Sergio,Centro,Justicia,40.42033,-3.7009,Entire home/apt,98,3,96,3/12/2023,4.02,1,139,52,NA
53564272,Rental unit in Madrid,4.83,2,Bedroom,2,1,0,11071970,Paula,Tetuán,Bellas Vistas,40.44765,-3.70846,Entire home/apt,98,2,12,1/5/2023,0.5,1,46,1,NA
53485410,Loft in Madrid,4.52,1,Studio,1,1,0,2564339,Alfonso & Guillermo,Centro,Palacio,40.41023,-3.71171,Entire home/apt,98,3,64,10/12/2023,2.57,15,20,36,NA
51437625,Rental unit in Madrid,4.78,1,Bedroom,1,1,0,416593649,Cornelia Y Alvaro,Retiro,Ibiza,40.41885,-3.67353,Entire home/apt,98,1,23,6/8/2023,0.85,1,92,7,NA
50229790,Rental unit in Madrid,4.8,2,Bedroom,2,1,0,238512972,Silvia,Centro,Universidad,40.42494,-3.70549,Entire home/apt,98,1,114,27/11/2023,4.11,1,0,58,NA
50027498,Rental unit in Madrid,4,1,Bedroom,2,1,0,377605855,MIT House,Centro,Cortes,40.41167,-3.69652,Entire home/apt,98,1,21,30/9/2023,0.76,291,344,12,VT-916
50025021,Rental unit in Madrid,4.82,1,Bedroom,2,1,0,377605855,MIT House,Salamanca,Guindalera,40.4423,-3.66224,Entire home/apt,98,1,22,2/12/2023,0.75,291,351,8,500.2019.10519
49238159,Boutique hotel in Madrid,4.2,18,Bedroom,1,1,0,301232803,Le Petit Palü -Fuencarral,Centro,Universidad,40.42309,-3.70193,Private room,98,1,5,29/10/2023,0.15,6,0,3,NA
49053335,Loft in Madrid,4.68,1,Bedroom,1,1,0,107141654,Leeways,Centro,Embajadores,40.41255,-3.70731,Entire home/apt,98,3,120,30/11/2023,3.79,97,0,54,NA
